,Account,avg(Kwh),avg(Power_Factor),avg(KVRAh),Catergroy,Building,Day,Month,Year,TemperatureF,PointF,Humidity,PressureIn,VisibilityMiles,WindSpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,workingDay,Holiday
551,26437521003,125.3927474,0.847212725,68.90642067,SCH,W H OHRENBERGER,16,6,2014,68,49,50,30.09,10,10,0,5,,65,1,0
552,26437521003,120.0312508,0.815661557,63.75753453,SCH,W H OHRENBERGER,17,6,2014,73,62,70,29.98,9,11,0.02,6,Rain,204,1,1
553,26437521003,139.4704148,0.837397607,74.72832316,SCH,W H OHRENBERGER,18,6,2014,78,61,64,29.81,10,14,T,5,Rain,275,1,0
554,26437521003,137.7099139,0.859253833,72.99248842,SCH,W H OHRENBERGER,19,6,2014,76,51,45,29.93,10,11,0,5,,317,1,0
555,26437521003,125.9749374,0.837043282,62.09592904,SCH,W H OHRENBERGER,2,6,2014,70,48,44,30.12,10,9,0,3,,205,1,0
556,26437521003,134.3699164,0.868591029,70.07037798,SCH,W H OHRENBERGER,20,6,2014,69,41,38,29.93,10,12,0,2,,319,1,0
557,26437521003,97.26552147,0.822617593,56.93768439,SCH,W H OHRENBERGER,21,6,2014,66,46,50,29.93,10,7,0,3,,318,0,0
558,26437521003,84.79221663,0.813373288,51.39803622,SCH,W H OHRENBERGER,22,6,2014,65,47,56,29.98,10,8,0,3,,91,0,0
559,26437521003,143.5132393,0.896488567,72.03039128,SCH,W H OHRENBERGER,23,6,2014,68,53,65,30.12,10,9,0,3,,146,1,0
560,26437521003,146.2800049,0.883156924,73.24093371,SCH,W H OHRENBERGER,24,6,2014,72,56,63,30.1,10,13,0,4,,197,1,0
561,26437521003,152.0720938,0.903695103,76.35723065,SCH,W H OHRENBERGER,25,6,2014,78,63,65,29.93,10,15,0,3,,212,1,0
562,26437521003,137.8726341,0.840286026,74.94128155,SCH,W H OHRENBERGER,26,6,2014,71,65,82,29.86,9,10,0.28,7,Rain,129,1,0
563,26437521003,125.9024058,0.835103383,70.37738088,SCH,W H OHRENBERGER,27,6,2014,66,47,56,30.12,10,8,0,2,,85,1,0
564,26437521003,100.0987777,0.82659011,60.27072893,SCH,W H OHRENBERGER,28,6,2014,70,52,54,30.25,10,7,0,3,,157,0,0
565,26437521003,86.63649068,0.821412096,53.25558043,SCH,W H OHRENBERGER,29,6,2014,74,55,54,30.19,10,9,0,5,,190,0,0
566,26437521003,129.8919316,0.835659271,64.52054772,SCH,W H OHRENBERGER,3,6,2014,65,53,72,29.97,10,11,0,2,,130,1,0
567,26437521003,139.1748913,0.843632614,74.36853055,SCH,W H OHRENBERGER,30,6,2014,77,59,59,30,10,13,0,3,,223,1,0
568,26437521003,122.0359187,0.836798669,61.87277543,SCH,W H OHRENBERGER,4,6,2014,58,53,80,29.86,10,6,0.14,8,Rain,81,1,0
569,26437521003,121.3219589,0.841514229,63.0630729,SCH,W H OHRENBERGER,5,6,2014,59,57,92,29.71,4,7,0.78,7,Fog-Rain,25,1,0
570,26437521003,123.9956109,0.833676897,64.88266486,SCH,W H OHRENBERGER,6,6,2014,67,53,67,29.77,10,11,0,4,,292,1,0
571,26437521003,97.09615168,0.800103174,56.64015675,SCH,W H OHRENBERGER,7,6,2014,71,55,58,29.9,10,8,0,2,,241,0,0
572,26437521003,84.67268644,0.796435244,51.0206147,SCH,W H OHRENBERGER,8,6,2014,74,55,55,29.91,10,8,0,4,,151,0,0
573,26437521003,137.2796926,0.829282157,72.07999285,SCH,W H OHRENBERGER,9,6,2014,74,55,56,29.95,10,11,T,7,,232,1,0
574,26440101009,153.499126,0.860182411,80.93909734,PWD,BLDG,1,7,2014,79,65,67,29.86,10,14,0,5,,214,1,0
575,26440101009,146.2181796,0.893774274,77.92875724,PWD,BLDG,10,7,2014,74,56,59,30.06,10,8,0,4,,272,1,0
576,26440101009,136.901126,0.85854883,73.6166643,PWD,BLDG,11,7,2014,68,57,71,30.2,10,7,0,4,,67,1,0
577,26440101009,109.8606588,0.834618935,63.99278218,PWD,BLDG,12,7,2014,71,60,66,30.18,10,8,0,1,,163,0,0
578,26440101009,94.12729672,0.823020976,56.67371733,PWD,BLDG,13,7,2014,77,61,61,30.01,10,16,T,5,,202,0,0
579,26440101009,154.2550185,0.881560547,81.30748097,PWD,BLDG,14,7,2014,79,70,81,29.88,7,10,0.67,8,Rain,203,1,0
580,26440101009,159.6066288,0.865530031,82.14072229,PWD,BLDG,15,7,2014,78,72,85,29.8,8,11,T,8,Rain,191,1,0
581,26440101009,153.483773,0.931814296,80.48809242,PWD,BLDG,16,7,2014,73,70,81,29.78,7,8,0.85,8,Fog-Rain-Thunderstorm,194,1,0
582,26440101009,143.7543827,0.870298663,78.65533372,PWD,BLDG,17,7,2014,74,57,58,29.94,10,8,0,5,,293,1,0
583,26440101009,136.7065116,0.869134908,75.20544374,PWD,BLDG,18,7,2014,71,56,64,30.17,10,8,0,3,,137,1,0
584,26440101009,108.9811452,0.815475169,65.62670806,PWD,BLDG,19,7,2014,68,61,83,30.24,10,5,0,6,,98,0,0
585,26440101009,155.6282477,0.835671401,81.72679494,PWD,BLDG,2,7,2014,82,69,66,29.88,10,15,T,3,Rain,203,1,0
586,26440101009,92.98020854,0.809596708,57.10211215,PWD,BLDG,20,7,2014,67,59,75,30.19,10,7,T,7,,56,0,0
587,26440101009,143.3970761,0.861463696,76.37290358,PWD,BLDG,21,7,2014,67,61,84,30.18,8,6,0,4,Fog,52,1,0
588,26440101009,153.4060059,0.874855795,79.41556872,PWD,BLDG,22,7,2014,75,65,72,30.08,10,10,0,2,,187,1,0
589,26440101009,155.385648,0.86722993,82.0946749,PWD,BLDG,23,7,2014,82,68,64,29.85,10,13,0,4,,217,1,0
590,26440101009,145.3036429,0.862750582,78.45391372,PWD,BLDG,24,7,2014,70,64,81,29.82,10,8,T,7,,35,1,0
591,26440101009,134.8598611,0.850179596,72.74159937,PWD,BLDG,25,7,2014,73,54,56,29.94,9,8,0,2,,279,1,0
592,26440101009,110.2377532,0.828417773,63.93055742,PWD,BLDG,26,7,2014,75,58,58,29.93,10,12,0,3,,219,0,0
593,26440101009,93.75178552,0.811101442,55.137244,PWD,BLDG,27,7,2014,73,67,82,29.77,8,9,0.35,6,Rain,193,0,0
594,26440101009,146.7509033,0.862136928,78.16143024,PWD,BLDG,28,7,2014,75,67,77,29.56,7,11,0.11,6,Rain-Thunderstorm,179,1,0
595,26440101009,137.5376585,0.841908736,72.53662738,PWD,BLDG,29,7,2014,72,57,63,29.79,10,9,0,3,,265,1,0
596,26440101009,153.4918257,0.83033891,81.24530566,PWD,BLDG,3,7,2014,81,70,69,29.94,9,10,0.28,6,Rain-Thunderstorm,204,1,0
597,26440101009,136.8961175,0.842571668,73.14630724,PWD,BLDG,30,7,2014,71,55,55,29.99,10,7,0,3,,205,1,0
598,26440101009,139.0418246,0.839957564,74.08414434,PWD,BLDG,31,7,2014,72,58,66,30.09,10,10,0,3,,199,1,0
599,26440101009,84.88364704,0.823679572,50.66026859,PWD,BLDG,4,7,2014,70,65,85,29.92,5,8,1.88,7,Rain,2,1,1
600,26440101009,95.21596671,0.819813037,56.93306679,PWD,BLDG,5,7,2014,70,53,61,29.88,9,17,0.35,6,Rain,292,0,0
601,26440101009,87.22407494,0.824721931,53.31271394,PWD,BLDG,6,7,2014,76,51,49,29.93,10,15,0,2,,243,0,0
602,26440101009,151.2624827,0.883409721,77.47768835,PWD,BLDG,7,7,2014,79,64,62,29.78,10,15,0.08,4,Rain-Thunderstorm,220,1,0
603,26440101009,156.5078188,0.869221303,81.31209485,PWD,BLDG,8,7,2014,83,66,64,29.74,10,15,T,6,Rain,218,1,0
604,26440101009,155.6206135,0.869351501,80.66652798,PWD,BLDG,9,7,2014,81,64,65,29.81,10,14,0,5,,221,1,0
605,26440101009,138.3640257,0.847272445,73.63863086,PWD,BLDG,1,8,2014,74,64,73,30.2,10,9,0,4,,177,1,0
606,26440101009,96.53387675,0.815422771,51.82570616,PWD,BLDG,10,8,2014,73,57,59,30.11,10,8,0,2,,97,0,0
607,26440101009,142.0156429,0.830454252,70.91817986,PWD,BLDG,11,8,2014,75,59,62,30.12,10,9,0,2,,189,1,0
608,26440101009,146.0023008,0.836325736,72.51222656,PWD,BLDG,12,8,2014,73,62,71,30.09,10,9,0,5,,154,1,0
609,26440101009,141.4301497,0.839670124,69.77925168,PWD,BLDG,13,8,2014,67,64,91,29.79,5,14,1.06,8,Rain,111,1,0
610,26440101009,133.0089546,0.837667985,67.90993973,PWD,BLDG,14,8,2014,70,53,63,29.77,10,12,0,2,,273,1,0
611,26440101009,127.3090625,0.840039268,63.41151026,PWD,BLDG,15,8,2014,68,52,63,29.88,10,8,T,6,Rain,269,1,0
612,26440101009,105.3899391,0.822718406,55.23573429,PWD,BLDG,16,8,2014,70,52,55,29.93,10,12,0,7,,234,0,0
613,26440101009,92.81208782,0.827891572,50.51759842,PWD,BLDG,17,8,2014,73,58,69,29.82,10,9,T,5,,260,0,0
614,26440101009,134.9019092,0.848434069,67.09564105,PWD,BLDG,18,8,2014,71,51,54,29.82,10,10,0,2,,311,1,0
615,26440101009,134.1333099,0.844224534,65.1858881,PWD,BLDG,19,8,2014,67,52,61,29.91,10,8,0,1,,89,1,0
616,26440101009,106.1064519,0.811043888,61.58113161,PWD,BLDG,2,8,2014,67,61,86,30.19,8,5,0.03,7,Rain,102,0,0
617,26440101009,136.0760062,0.843087167,66.97902629,PWD,BLDG,20,8,2014,67,58,73,30.02,10,5,0,2,,94,1,0
618,26440101009,138.4201749,0.848136229,68.47375367,PWD,BLDG,21,8,2014,66,62,85,30.08,10,6,0,6,,60,1,0
619,26440101009,131.3293395,0.840524236,66.82389546,PWD,BLDG,22,8,2014,68,62,81,30.09,10,10,0.08,7,Rain,34,1,0
620,26440101009,108.7333484,0.82681464,55.96143409,PWD,BLDG,23,8,2014,67,58,76,30.12,10,9,0,4,,32,0,0
621,26440101009,92.5059988,0.824616675,49.08356552,PWD,BLDG,24,8,2014,69,54,59,30.13,10,6,0,2,,125,0,0
622,26440101009,138.7886071,0.884032672,70.17331369,PWD,BLDG,25,8,2014,74,60,64,30.12,10,7,0,1,,104,1,0
623,26440101009,145.7743809,0.83884511,71.73594261,PWD,BLDG,26,8,2014,75,63,72,30.1,10,11,0,1,,185,1,0
624,26440101009,149.1273455,0.824970741,73.06506964,PWD,BLDG,27,8,2014,79,64,63,29.92,10,13,0.02,3,Rain,226,1,0
625,26440101009,143.0840484,0.865726143,70.20535266,PWD,BLDG,28,8,2014,73,54,59,29.84,10,13,0,3,,326,1,0
626,26440101009,129.7528533,0.856254505,64.98390089,PWD,BLDG,29,8,2014,65,52,69,30.16,10,10,0,2,,57,1,0
627,26440101009,88.17733174,0.791500522,52.67639085,PWD,BLDG,3,8,2014,66,60,85,30.11,9,5,T,7,Rain,73,0,0
628,26440101009,102.0630882,0.803733702,55.81760039,PWD,BLDG,30,8,2014,69,56,66,30.23,10,10,0,2,,194,0,0
629,26440101009,97.66947707,0.803231758,54.25459444,PWD,BLDG,31,8,2014,76,69,81,30.02,9,13,0.54,7,Rain,217,0,0
630,26440101009,140.1609061,0.844338898,76.13624713,PWD,BLDG,4,8,2014,71,65,81,30.02,9,8,T,3,,185,1,0
631,26440101009,143.2755538,0.858103982,72.92733472,PWD,BLDG,5,8,2014,76,66,74,29.96,10,8,0,2,,163,1,0
632,26440101009,142.9322318,0.856728885,74.21048288,PWD,BLDG,6,8,2014,77,60,53,29.83,10,8,0.01,6,,319,1,0
633,26440101009,136.489108,0.842304658,72.73586383,PWD,BLDG,7,8,2014,72,54,60,29.88,10,8,0.01,3,Rain,299,1,0
634,26440101009,134.5614609,0.83470147,69.62108335,PWD,BLDG,8,8,2014,73,53,53,29.98,10,10,0,2,,302,1,0
635,26440101009,112.6840407,0.816713959,59.09910176,PWD,BLDG,9,8,2014,72,56,56,30.06,10,8,0,1,,195,0,0
636,26440101009,104.3247402,0.801340704,58.15638762,PWD,BLDG,1,9,2014,79,70,74,29.94,10,8,0,5,,188,1,1
637,26440101009,143.7154569,0.873134861,68.66177729,PWD,BLDG,10,9,2014,65,59,82,30.13,9,8,0,6,,32,1,0
638,26440101009,148.9067992,0.865360179,70.77357796,PWD,BLDG,11,9,2014,71,62,79,29.91,8,13,0,7,,200,1,0
639,26440101009,133.9402532,0.872259853,64.83873199,PWD,BLDG,12,9,2014,62,50,63,30.08,10,9,0,2,,337,1,0
640,26440101009,97.07854797,0.791009028,53.55226717,PWD,BLDG,13,9,2014,60,53,80,30.2,9,11,0.13,7,Rain,22,0,0
641,26440101009,86.68929171,0.7889065,47.8327298,PWD,BLDG,14,9,2014,59,47,68,30.18,10,10,0,3,,309,0,0
642,26440101009,123.3501404,0.881196919,58.34420753,PWD,BLDG,15,9,2014,58,45,61,30.18,10,7,0,2,,35,1,0
643,26440101009,131.2106811,0.892542364,59.82303012,PWD,BLDG,16,9,2014,60,52,74,30.01,10,5,T,5,Rain,175,1,0
644,26440101009,131.1845167,0.891420677,60.89988791,PWD,BLDG,17,9,2014,62,50,66,29.98,10,7,0,1,,213,1,0
645,26440101009,130.8426539,0.913674178,61.5889943,PWD,BLDG,18,9,2014,65,47,54,29.99,10,7,0,3,,322,1,0
646,26440101009,121.7278788,0.911572624,58.02541364,PWD,BLDG,19,9,2014,51,35,53,30.36,10,10,0,2,,59,1,0
647,26440101009,163.489017,0.872572013,78.290444,PWD,BLDG,2,9,2014,82,71,70,29.84,10,9,0.01,3,Rain-Thunderstorm,214,1,0
648,26440101009,97.31514189,0.821991886,51.79094706,PWD,BLDG,20,9,2014,60,48,66,30.26,10,12,0,3,,189,0,0
649,26440101009,86.52300547,0.812827061,48.17944961,PWD,BLDG,21,9,2014,73,64,80,29.78,10,8,0.01,7,Rain,170,0,0
650,26440101009,130.0584965,0.880843577,63.55510273,PWD,BLDG,22,9,2014,64,52,66,29.73,10,15,0,2,,266,1,0
651,26440101009,129.7335558,0.896665147,62.62670851,PWD,BLDG,23,9,2014,61,41,51,30.26,10,7,0,2,,280,1,0
652,26440101009,130.2375724,0.905223351,64.06141772,PWD,BLDG,24,9,2014,60,51,74,30.57,10,10,0,3,,52,1,0
653,26440101009,131.8913037,0.931336851,63.28152153,PWD,BLDG,25,9,2014,58,51,76,30.41,10,7,0,6,,47,1,0
654,26440101009,129.3548342,0.899410475,61.26442754,PWD,BLDG,26,9,2014,62,51,68,30.2,10,5,0,3,,27,1,0
655,26440101009,104.4749629,0.843606623,56.71489967,PWD,BLDG,27,9,2014,71,55,62,30.15,10,5,0,0,,249,0,0
656,26440101009,90.98566415,0.840021363,51.24766782,PWD,BLDG,28,9,2014,74,60,65,30.07,10,5,0,1,,211,0,0
657,26440101009,137.7279923,0.927904396,66.84343986,PWD,BLDG,29,9,2014,66,58,75,29.98,8,10,T,6,Rain,14,1,0
658,26440101009,155.1483453,0.870190812,77.13546131,PWD,BLDG,3,9,2014,79,59,62,29.92,10,12,0,3,,279,1,0
659,26440101009,133.3809913,0.919782126,62.35593289,PWD,BLDG,30,9,2014,57,55,97,30.02,8,9,0.18,8,Rain,20,1,0
660,26440101009,156.3798099,0.894119191,76.24193029,PWD,BLDG,4,9,2014,75,57,58,30.13,10,8,0,1,,233,1,0
661,26440101009,158.4958724,0.863984483,76.46699092,PWD,BLDG,5,9,2014,79,65,63,30.08,10,12,0,1,,212,1,0
662,26440101009,119.7433138,0.850476527,66.52274694,PWD,BLDG,6,9,2014,81,69,68,29.87,9,15,0.22,5,Rain-Thunderstorm,246,0,0
663,26440101009,92.99684479,0.791923264,53.87398517,PWD,BLDG,7,9,2014,70,57,59,30.06,10,8,0.15,4,Rain,5,0,0
664,26440101009,149.802342,0.888092181,68.2825697,PWD,BLDG,8,9,2014,65,54,69,30.34,10,10,0,3,,51,1,0
665,26440101009,144.992827,0.870797857,67.26969422,PWD,BLDG,9,9,2014,65,56,74,30.29,10,10,0,5,,59,1,0
